sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
2x2165,2,2165,4244,0.92,3317,488,11978.1111111111,155704.666666667,70,76,3419,10078,527,907,347,894,2,381,9431,31801,2x2165,Lung5,fibroblast,lymphoid structure
2x2166,2,2166,4301,0.98,4243,480,12904.1111111111,155696.666666667,86,88,8394,22571,724,9265,520,1594,0,74,6,3669,2x2166,Lung5,macrophage,lymphoid structure
2x2167,2,2167,5195,0.93,4829,482,13490.1111111111,155698.666666667,81,87,4048,14572,721,1206,406,901,6,376,3766,14652,2x2167,Lung5,pDC,lymphoid structure
2x2168,2,2168,3138,1.08,5159,490,13820.1111111111,155706.666666667,71,66,3136,23165,1016,2864,4486,20053,18,447,5645,28172,2x2168,Lung5,neutrophil,stroma
2x2169,2,2169,1089,1.0,4110,489,12771.1111111111,155705.666666667,48,48,5129,10918,1897,53719,499,1085,1,145,7911,19833,2x2169,Lung5,T CD4 naive,lymphoid structure
2x2170,2,2170,4261,1.12,4908,483,13569.1111111111,155699.666666667,83,74,6470,16894,754,1333,552,2339,1,330,2410,17319,2x2170,Lung5,mast,lymphoid structure
2x2171,2,2171,3289,1.05,1837,473,10498.1111111111,155689.666666667,78,74,5725,12649,730,1513,483,1307,13,706,1661,17033,2x2171,Lung5,plasmablast,lymphoid structure
2x2172,2,2172,3721,1.1,3604,483,12265.1111111111,155699.666666667,76,69,6222,11640,633,1361,477,1140,17,847,4698,18830,2x2172,Lung5,plasmablast,lymphoid structure
2x2173,2,2173,2376,0.8,4486,481,13147.1111111111,155697.666666667,57,71,4233,14704,997,2793,4975,18610,27,525,11459,29603,2x2173,Lung5,NK,lymphoid structure
2x2174,2,2174,1380,0.96,4734,491,13395.1111111111,155707.666666667,45,47,6613,14272,765,19208,484,1083,2,143,1864,14372,2x2174,Lung5,mDC,lymphoid structure
2x2175,2,2175,4238,0.92,2162,469,10823.1111111111,155685.666666667,73,79,7694,32422,633,2704,1024,7984,8,333,4090,24537,2x2175,Lung5,T CD4 naive,lymphoid structure
2x2176,2,2176,2634,0.77,2704,484,11365.1111111111,155700.666666667,51,66,6541,64335,671,2290,452,1302,2,292,3119,20732,2x2176,Lung5,endothelial,stroma
2x2177,2,2177,2171,0.97,3937,476,12598.1111111111,155692.666666667,66,68,9894,22619,711,1124,699,2753,6,311,44,4551,2x2177,Lung5,macrophage,lymphoid structure
2x2178,2,2178,3083,0.95,4141,478,12802.1111111111,155694.666666667,63,66,7646,17896,1437,45460,813,2052,10,234,6520,26504,2x2178,Lung5,T CD4 naive,lymphoid structure
2x2179,2,2179,1516,1.19,1751,485,10412.1111111111,155701.666666667,50,42,3895,17987,794,1645,531,1888,2,152,5071,19794,2x2179,Lung5,T CD4 naive,lymphoid structure
2x2180,2,2180,1844,1.07,4589,487,13250.1111111111,155703.666666667,59,55,5587,11043,715,1107,458,883,10,323,4308,17341,2x2180,Lung5,mDC,lymphoid structure
2x2181,2,2181,3361,0.6,3407,463,12068.1111111111,155679.666666667,62,103,7525,17819,584,6889,598,1791,1,229,3587,24217,2x2181,Lung5,pDC,lymphoid structure
2x2182,2,2182,2763,1.07,4462,470,13123.1111111111,155686.666666667,74,69,8143,15442,849,2522,1197,8666,2,134,4492,18853,2x2182,Lung5,NK,lymphoid structure
2x2183,2,2183,3229,0.92,1236,473,9897.11111111111,155689.666666667,66,72,7236,13932,811,1596,519,2059,12,380,2694,20764,2x2183,Lung5,T CD8 memory,lymphoid structure
2x2184,2,2184,2826,0.94,2436,479,11097.1111111111,155695.666666667,62,66,1959,5909,30107,65099,317,709,0,210,1953,12229,2x2184,Lung5,epithelial,lymphoid structure
2x2185,2,2185,2383,1.07,296,480,8957.11111111111,155696.666666667,61,57,3500,9526,2832,41823,749,2173,11,398,13577,34011,2x2185,Lung5,fibroblast,stroma
2x2186,2,2186,842,0.84,1791,481,10452.1111111111,155697.666666667,32,38,2886,24526,582,797,270,748,0,109,5406,19263,2x2186,Lung5,T CD8 naive,lymphoid structure
2x2187,2,2187,3009,0.68,2803,472,11464.1111111111,155688.666666667,51,75,4806,10715,755,1341,370,734,0,111,1902,16133,2x2187,Lung5,fibroblast,lymphoid structure
2x2188,2,2188,2341,1.51,1953,475,10614.1111111111,155691.666666667,71,47,5261,14343,571,1424,662,1640,0,96,12382,28000,2x2188,Lung5,B-cell,lymphoid structure
2x2189,2,2189,2148,0.79,4528,475,13189.1111111111,155691.666666667,50,63,4379,15607,611,1224,433,2878,1,177,10318,23488,2x2189,Lung5,NK,lymphoid structure
2x2190,2,2190,1548,0.65,4556,465,13217.1111111111,155681.666666667,40,62,5163,8694,697,1074,424,798,4,272,7184,20914,2x2190,Lung5,T CD8 naive,lymphoid structure
2x2191,2,2191,2566,0.76,5221,467,13882.1111111111,155683.666666667,51,67,4117,7833,799,1381,428,2692,22,484,3501,15573,2x2191,Lung5,plasmablast,stroma
2x2192,2,2192,5839,1.34,5349,464,14010.1111111111,155680.666666667,107,80,2760,7798,758,1217,341,918,0,223,3054,19886,2x2192,Lung5,mast,stroma
2x2193,2,2193,4773,0.82,5432,462,14093.1111111111,155678.666666667,72,88,1850,7315,684,1023,267,678,0,85,2594,14996,2x2193,Lung5,mDC,stroma
2x2194,2,2194,2694,1.11,1421,469,10082.1111111111,155685.666666667,69,62,10140,21553,4373,31515,662,1755,1,127,2099,21934,2x2194,Lung5,B-cell,lymphoid structure
2x2195,2,2195,2907,1.03,2068,468,10729.1111111111,155684.666666667,68,66,3639,10761,561,1734,419,1154,3,182,8171,29132,2x2195,Lung5,T CD4 naive,lymphoid structure
2x2196,2,2196,3650,1.21,2234,464,10895.1111111111,155680.666666667,80,66,5871,16209,648,2334,571,1890,7,366,9541,29162,2x2196,Lung5,T CD4 naive,lymphoid structure
2x2197,2,2197,2844,0.86,4769,460,13430.1111111111,155676.666666667,56,65,4808,13209,740,1179,499,1642,25,324,6148,23862,2x2197,Lung5,T CD4 naive,lymphoid structure
2x2198,2,2198,5647,0.84,4397,447,13058.1111111111,155663.666666667,85,101,8737,23157,777,1502,928,6238,3,233,2623,22721,2x2198,Lung5,pDC,lymphoid structure
2x2199,2,2199,3886,0.94,2863,458,11524.1111111111,155674.666666667,74,79,2981,5619,547,923,393,893,29,898,5576,29313,2x2199,Lung5,plasmablast,lymphoid structure
2x2200,2,2200,2556,1.1,4037,462,12698.1111111111,155678.666666667,67,61,4879,19491,734,4149,630,1898,13,503,7568,20227,2x2200,Lung5,T CD4 naive,lymphoid structure
2x2201,2,2201,2845,0.8,4662,459,13323.1111111111,155675.666666667,61,76,4756,11617,684,2198,492,1386,5,242,5872,20079,2x2201,Lung5,pDC,lymphoid structure
2x2202,2,2202,3632,0.84,1730,451,10391.1111111111,155667.666666667,65,77,5811,17265,3960,46780,935,2699,0,273,8113,25421,2x2202,Lung5,B-cell,lymphoid structure
2x2203,2,2203,3093,0.74,5266,444,13927.1111111111,155660.666666667,69,93,6405,11062,860,1459,460,912,24,670,3019,13834,2x2203,Lung5,plasmablast,stroma
2x2204,2,2204,3409,1.24,243,452,8904.11111111111,155668.666666667,82,66,1386,8764,638,15608,341,1052,3,407,14216,32044,2x2204,Lung5,fibroblast,stroma
2x2205,2,2205,3470,1.29,3494,454,12155.1111111111,155670.666666667,80,62,9138,20801,644,1071,623,1965,2,310,424,9335,2x2205,Lung5,macrophage,lymphoid structure
2x2206,2,2206,2487,0.84,3746,456,12407.1111111111,155672.666666667,56,67,4914,15934,516,812,776,2358,1,159,7388,36268,2x2206,Lung5,B-cell,lymphoid structure
2x2207,2,2207,2079,1.0,4201,458,12862.1111111111,155674.666666667,54,54,4489,10731,684,1767,655,1780,0,36,7771,28424,2x2207,Lung5,B-cell,lymphoid structure
2x2208,2,2208,4893,1.09,4601,445,13262.1111111111,155661.666666667,87,80,8353,24917,805,1483,611,1598,35,590,158,6978,2x2208,Lung5,macrophage,lymphoid structure
2x2209,2,2209,1556,1.16,4718,459,13379.1111111111,155675.666666667,50,43,4772,8380,626,1065,338,778,1,107,2832,14153,2x2209,Lung5,plasmablast,lymphoid structure
2x2210,2,2210,1803,0.68,5179,456,13840.1111111111,155672.666666667,43,63,3740,9780,677,1124,502,2973,5,225,4003,12446,2x2210,Lung5,macrophage,stroma
2x2211,2,2211,1800,0.84,3428,450,12089.1111111111,155666.666666667,52,62,7153,15614,615,1191,525,1125,3,360,5466,20167,2x2211,Lung5,mDC,lymphoid structure
2x2212,2,2212,2501,0.82,4309,454,12970.1111111111,155670.666666667,51,62,3128,8293,637,3768,471,1575,0,110,7673,20312,2x2212,Lung5,T CD4 memory,lymphoid structure
2x2213,2,2213,1184,1.0,2017,454,10678.1111111111,155670.666666667,40,40,2189,5343,467,911,247,601,0,95,7782,18815,2x2213,Lung5,B-cell,lymphoid structure
2x2214,2,2214,3152,0.92,1323,441,9984.11111111111,155657.666666667,72,78,6804,21229,2545,50804,473,1999,1,193,4700,24275,2x2214,Lung5,T CD8 naive,lymphoid structure
2x2215,2,2215,2075,0.8,4358,447,13019.1111111111,155663.666666667,49,61,3858,11232,660,1417,734,1687,6,287,11429,24316,2x2215,Lung5,T CD8 naive,lymphoid structure
2x2216,2,2216,2117,0.86,4073,441,12734.1111111111,155657.666666667,51,59,4990,11736,683,2495,575,1456,11,578,13678,25372,2x2216,Lung5,T CD4 naive,lymphoid structure
2x2217,2,2217,4330,0.93,5022,435,13683.1111111111,155651.666666667,76,82,3402,11651,722,1617,372,823,7,359,3936,14998,2x2217,Lung5,mDC,lymphoid structure
2x2218,2,2218,3463,0.73,4934,429,13595.1111111111,155645.666666667,57,78,5483,19439,743,1518,480,1685,20,359,4474,25952,2x2218,Lung5,T CD4 naive,lymphoid structure
2x2219,2,2219,2523,1.06,3888,446,12549.1111111111,155662.666666667,57,54,5059,13532,623,1171,616,2048,591,2621,6727,29925,2x2219,Lung5,neutrophil,lymphoid structure
2x2220,2,2220,4420,1.52,940,442,9601.11111111111,155658.666666667,93,61,7906,20315,14313,65102,482,12214,0,693,688,13481,2x2220,Lung5,B-cell,lymphoid structure
2x2221,2,2221,1584,0.72,1781,445,10442.1111111111,155661.666666667,39,54,2007,4992,687,2090,367,1141,0,98,10631,24769,2x2221,Lung5,B-cell,lymphoid structure
2x2222,2,2222,1094,0.91,4180,441,12841.1111111111,155657.666666667,40,44,12571,24808,860,18106,739,1424,2,121,181,8465,2x2222,Lung5,T CD4 naive,lymphoid structure
2x2223,2,2223,3053,1.19,1207,437,9868.11111111111,155653.666666667,75,63,7085,17212,1068,4352,708,3295,18,366,10654,31671,2x2223,Lung5,T CD4 naive,lymphoid structure
2x2224,2,2224,3139,0.73,1358,429,10019.1111111111,155645.666666667,57,78,5199,15040,2588,42173,541,8922,1,211,9096,28655,2x2224,Lung5,B-cell,lymphoid structure
2x2225,2,2225,4076,0.8,3333,424,11994.1111111111,155640.666666667,66,83,5487,48681,526,14203,353,1154,5,414,4900,29277,2x2225,Lung5,T CD4 memory,lymphoid structure
2x2226,2,2226,5155,0.87,4681,410,13342.1111111111,155626.666666667,80,92,7515,15055,716,1745,478,1089,1,189,296,7024,2x2226,Lung5,macrophage,lymphoid structure
2x2227,2,2227,4868,1.04,267,416,8928.11111111111,155632.666666667,82,79,3051,8035,4925,42672,365,1043,78,1472,6133,29154,2x2227,Lung5,plasmablast,stroma
2x2228,2,2228,2487,0.88,2094,430,10755.1111111111,155646.666666667,60,68,1981,6921,399,863,306,1055,0,110,10212,23647,2x2228,Lung5,B-cell,lymphoid structure
2x2229,2,2229,1605,0.98,2883,432,11544.1111111111,155648.666666667,52,53,3399,6223,506,1063,410,1038,1,413,5387,16723,2x2229,Lung5,plasmablast,stroma
2x2230,2,2230,1813,1.1,2213,428,10874.1111111111,155644.666666667,54,49,5188,20510,577,875,518,1355,21,468,13277,28350,2x2230,Lung5,fibroblast,lymphoid structure
2x2231,2,2231,2417,1.13,1414,427,10075.1111111111,155643.666666667,63,56,6959,19989,1940,9626,680,1788,7,421,9393,26869,2x2231,Lung5,T CD4 naive,lymphoid structure
2x2232,2,2232,791,0.92,1809,431,10470.1111111111,155647.666666667,36,39,2700,5163,555,706,279,655,0,22,4382,12243,2x2232,Lung5,T CD4 naive,lymphoid structure
2x2233,2,2233,2115,0.66,3936,424,12597.1111111111,155640.666666667,46,70,7627,30166,619,958,538,1386,58,1062,6599,22882,2x2233,Lung5,T CD8 naive,lymphoid structure
2x2234,2,2234,4091,0.9,4748,406,13409.1111111111,155622.666666667,79,88,6525,15070,778,42679,557,1437,7,308,1195,12250,2x2234,Lung5,pDC,lymphoid structure
2x2235,2,2235,2562,0.68,4861,420,13522.1111111111,155636.666666667,54,80,3384,8492,743,49682,347,823,3,397,3695,13248,2x2235,Lung5,plasmablast,lymphoid structure
2x2236,2,2236,2148,0.78,1467,424,10128.1111111111,155640.666666667,47,60,6749,11968,12531,50911,550,1196,3,270,2227,13228,2x2236,Lung5,epithelial,lymphoid structure
2x2237,2,2237,2951,0.64,3165,416,11826.1111111111,155632.666666667,51,80,5847,19221,546,953,502,1202,21,953,2028,21058,2x2237,Lung5,plasmablast,lymphoid structure
2x2238,2,2238,1418,1.09,4144,424,12805.1111111111,155640.666666667,50,46,5004,13329,613,1098,500,1355,2,159,8703,16320,2x2238,Lung5,T CD4 naive,lymphoid structure
2x2239,2,2239,6380,0.78,1062,403,9723.11111111111,155619.666666667,80,103,6310,17499,55205,65293,344,1339,0,168,423,8378,2x2239,Lung5,epithelial,lymphoid structure
2x2240,2,2240,3050,0.86,1678,413,10339.1111111111,155629.666666667,64,74,7089,21351,28375,65195,556,1291,1,314,7029,22300,2x2240,Lung5,B-cell,lymphoid structure
2x2241,2,2241,2479,1.22,4028,422,12689.1111111111,155638.666666667,71,58,5379,10326,616,1247,790,5415,2,205,7334,23316,2x2241,Lung5,B-cell,lymphoid structure
2x2242,2,2242,3167,1.17,4519,415,13180.1111111111,155631.666666667,69,59,6777,22364,735,1805,676,1722,4,255,5110,20124,2x2242,Lung5,T CD4 naive,lymphoid structure
2x2243,2,2243,4926,1.02,1261,407,9922.11111111111,155623.666666667,86,84,7289,19789,803,1628,706,2825,2,253,9225,39006,2x2243,Lung5,B-cell,lymphoid structure
2x2244,2,2244,4836,1.61,2525,420,11186.1111111111,155636.666666667,98,61,2095,10773,27234,65186,368,914,1,325,6711,23156,2x2244,Lung5,epithelial,lymphoid structure
2x2245,2,2245,3353,1.06,3214,419,11875.1111111111,155635.666666667,67,63,4707,26147,505,2648,575,2313,0,71,5912,28226,2x2245,Lung5,B-cell,lymphoid structure
2x2246,2,2246,3050,1.0,3720,415,12381.1111111111,155631.666666667,65,65,3442,16598,571,899,443,979,4,318,4230,15745,2x2246,Lung5,fibroblast,lymphoid structure
2x2247,2,2247,1418,0.63,3966,420,12627.1111111111,155636.666666667,36,57,4249,8109,591,916,499,1301,4,230,6148,14093,2x2247,Lung5,fibroblast,lymphoid structure
2x2248,2,2248,3058,1.28,4452,414,13113.1111111111,155630.666666667,73,57,5319,13132,695,1726,564,1261,2,257,6211,19879,2x2248,Lung5,T CD4 naive,lymphoid structure
2x2249,2,2249,2239,0.64,4894,413,13555.1111111111,155629.666666667,47,73,4131,10733,711,18269,443,3243,2,286,6529,20250,2x2249,Lung5,T CD8 naive,lymphoid structure
2x2250,2,2250,1315,1.32,5222,422,13883.1111111111,155638.666666667,49,37,4511,10032,776,1591,499,1241,2,134,5407,15389,2x2250,Lung5,macrophage,stroma
2x2251,2,2251,6090,0.84,3503,390,12164.1111111111,155606.666666667,86,102,7491,19034,582,937,618,2638,0,213,2523,22544,2x2251,Lung5,pDC,lymphoid structure
2x2252,2,2252,2172,1.05,2293,418,10954.1111111111,155634.666666667,59,56,2322,9464,831,30072,268,5485,0,124,5510,15531,2x2252,Lung5,T CD4 memory,lymphoid structure
2x2253,2,2253,4466,0.97,3041,408,11702.1111111111,155624.666666667,74,76,3241,20005,482,847,396,1395,5,259,3346,15758,2x2253,Lung5,fibroblast,lymphoid structure
2x2254,2,2254,2308,1.59,3426,414,12087.1111111111,155630.666666667,73,46,5810,11542,581,945,524,1019,0,84,4436,17265,2x2254,Lung5,macrophage,lymphoid structure
2x2255,2,2255,3016,0.87,5297,405,13958.1111111111,155621.666666667,62,71,7479,13747,983,1534,549,1416,2,303,1141,9974,2x2255,Lung5,plasmablast,stroma
2x2256,2,2256,3301,1.44,2135,412,10796.1111111111,155628.666666667,91,63,6157,13587,634,2089,905,2985,6,263,7658,27594,2x2256,Lung5,T CD4 naive,lymphoid structure
2x2257,2,2257,3026,1.25,2910,411,11571.1111111111,155627.666666667,75,60,2806,5498,480,750,523,1705,1,170,11631,30522,2x2257,Lung5,pDC,stroma
2x2258,2,2258,1339,0.98,4125,415,12786.1111111111,155631.666666667,47,48,4382,12984,638,2160,699,2484,0,67,13886,23490,2x2258,Lung5,B-cell,lymphoid structure
2x2259,2,2259,2910,0.95,4816,409,13477.1111111111,155625.666666667,59,62,2982,6480,682,35098,292,617,3,383,6138,19041,2x2259,Lung5,fibroblast,lymphoid structure
2x2260,2,2260,1075,1.13,1820,416,10481.1111111111,155632.666666667,43,38,3386,14349,587,837,644,2114,0,9,11665,24526,2x2260,Lung5,B-cell,lymphoid structure
2x2261,2,2261,2042,1.47,2043,415,10704.1111111111,155631.666666667,63,43,1741,4830,431,672,235,513,3,505,7454,17578,2x2261,Lung5,B-cell,lymphoid structure
2x2262,2,2262,1943,1.31,4351,407,13012.1111111111,155623.666666667,67,51,4841,8968,654,1089,464,1383,2,215,7825,20924,2x2262,Lung5,T CD4 naive,lymphoid structure
2x2263,2,2263,4131,0.69,865,393,9526.11111111111,155609.666666667,63,91,10532,46580,20571,65221,743,2617,0,102,5073,30669,2x2263,Lung5,B-cell,lymphoid structure
2x2264,2,2264,2230,1.15,4226,408,12887.1111111111,155624.666666667,60,52,4502,7501,639,1206,515,1420,0,64,4229,15622,2x2264,Lung5,B-cell,lymphoid structure
2x2265,2,2265,1964,0.96,4298,405,12959.1111111111,155621.666666667,48,50,3029,8159,574,1256,335,825,1,162,5769,20575,2x2265,Lung5,T CD8 naive,lymphoid structure
2x2266,2,2266,2055,0.72,4980,406,13641.1111111111,155622.666666667,46,64,4201,34455,700,1613,401,897,15,566,6826,18711,2x2266,Lung5,T CD4 naive,lymphoid structure
2x2267,2,2267,2780,0.9,1767,392,10428.1111111111,155608.666666667,62,69,4414,11365,845,3229,550,1983,7,460,8676,25806,2x2267,Lung5,B-cell,lymphoid structure
2x2268,2,2268,2293,0.55,3996,393,12657.1111111111,155609.666666667,45,82,4057,9573,646,1658,579,5568,0,135,4956,13780,2x2268,Lung5,endothelial,lymphoid structure
2x2269,2,2269,5112,1.22,1526,394,10187.1111111111,155610.666666667,93,76,5098,10567,36739,65226,422,1020,0,101,2861,13007,2x2269,Lung5,epithelial,lymphoid structure
2x2270,2,2270,2405,0.83,1734,388,10395.1111111111,155604.666666667,57,69,6771,17446,2568,25735,881,3383,0,71,7868,27240,2x2270,Lung5,B-cell,lymphoid structure
2x2271,2,2271,2261,0.73,1901,396,10562.1111111111,155612.666666667,51,70,4392,12658,595,1679,408,1019,1,228,17149,33390,2x2271,Lung5,B-cell,lymphoid structure
2x2272,2,2272,1459,0.9,1932,399,10593.1111111111,155615.666666667,43,48,4465,17594,747,5748,422,783,3,182,17484,33068,2x2272,Lung5,T CD8 naive,lymphoid structure
2x2273,2,2273,4167,0.57,2978,373,11639.1111111111,155589.666666667,67,118,4169,10478,527,3049,283,1166,0,75,31,3982,2x2273,Lung5,fibroblast,lymphoid structure
2x2274,2,2274,2106,0.9,4176,393,12837.1111111111,155609.666666667,52,58,3058,8226,611,7616,422,982,1,145,11207,23692,2x2274,Lung5,T CD4 naive,lymphoid structure
2x2275,2,2275,1554,1.33,1982,399,10643.1111111111,155615.666666667,56,42,2805,6087,571,965,494,1200,1,172,14604,28040,2x2275,Lung5,B-cell,lymphoid structure
2x2276,2,2276,7484,0.92,816,369,9477.11111111111,155585.666666667,108,118,9675,27936,22081,65218,592,11275,1,811,1791,19263,2x2276,Lung5,epithelial,lymphoid structure
2x2277,2,2277,3424,0.81,1135,388,9796.11111111111,155604.666666667,65,80,5511,24553,14033,65255,588,2575,0,99,6405,25216,2x2277,Lung5,B-cell,lymphoid structure
2x2278,2,2278,3832,0.69,3864,385,12525.1111111111,155601.666666667,57,83,5880,15876,568,1083,1147,4303,5,330,5905,33227,2x2278,Lung5,B-cell,lymphoid structure
2x2279,2,2279,3366,1.89,941,393,9602.11111111111,155609.666666667,89,47,16292,37502,17388,65202,949,1961,0,74,1213,16078,2x2279,Lung5,B-cell,lymphoid structure
2x2280,2,2280,2416,0.69,2273,386,10934.1111111111,155602.666666667,51,74,5594,14885,1561,36512,447,4677,7,257,4749,30971,2x2280,Lung5,pDC,lymphoid structure
2x2281,2,2281,3866,0.8,3770,384,12431.1111111111,155600.666666667,67,84,7175,20374,568,6290,623,1649,26,384,3060,24252,2x2281,Lung5,pDC,lymphoid structure
2x2282,2,2282,2943,0.82,5344,387,14005.1111111111,155603.666666667,61,74,1707,6864,646,1012,233,609,0,129,6556,20152,2x2282,Lung5,T CD8 naive,stroma
2x2283,2,2283,1785,0.83,5384,399,14045.1111111111,155615.666666667,44,53,1759,4355,664,944,238,596,0,81,2938,11752,2x2283,Lung5,pDC,stroma
2x2284,2,2284,4749,1.09,5166,383,13827.1111111111,155599.666666667,88,81,4120,21139,692,1175,389,986,1,208,4969,22976,2x2284,Lung5,mast,stroma
2x2285,2,2285,1646,1.09,1197,391,9858.11111111111,155607.666666667,47,43,6054,14372,1105,7942,902,3053,1,126,9436,30886,2x2285,Lung5,B-cell,lymphoid structure
2x2286,2,2286,2286,0.93,2230,390,10891.1111111111,155606.666666667,53,57,3290,20573,579,1800,450,1652,4,184,15763,30586,2x2286,Lung5,T CD4 naive,lymphoid structure
2x2287,2,2287,4885,0.87,2336,378,10997.1111111111,155594.666666667,77,89,3201,9204,573,1057,404,1055,2,361,6790,30627,2x2287,Lung5,fibroblast,lymphoid structure
2x2288,2,2288,3163,0.54,3911,379,12572.1111111111,155595.666666667,47,87,4907,14259,620,1656,668,1519,10,521,5926,21580,2x2288,Lung5,endothelial,lymphoid structure
2x2289,2,2289,1600,0.88,4077,384,12738.1111111111,155600.666666667,50,57,5212,17671,703,2357,2395,16152,30,783,13499,26973,2x2289,Lung5,B-cell,lymphoid structure
2x2290,2,2290,910,0.47,2193,393,10854.1111111111,155609.666666667,26,55,4175,7301,450,916,399,1484,6,389,5868,17197,2x2290,Lung5,fibroblast,lymphoid structure
2x2291,2,2291,2706,1.18,3402,380,12063.1111111111,155596.666666667,72,61,4788,13423,586,3319,494,1817,0,104,7439,25718,2x2291,Lung5,pDC,lymphoid structure
2x2292,2,2292,1466,1.33,2067,385,10728.1111111111,155601.666666667,56,42,3159,5808,499,817,414,1000,2,181,12028,23655,2x2292,Lung5,mDC,lymphoid structure
2x2293,2,2293,2269,0.93,2171,373,10832.1111111111,155589.666666667,62,67,4088,10895,540,989,834,2728,0,158,19253,36633,2x2293,Lung5,B-cell,lymphoid structure
2x2294,2,2294,2725,1.15,4605,377,13266.1111111111,155593.666666667,71,62,5088,14023,689,1145,476,1122,1,185,6490,18828,2x2294,Lung5,T CD8 naive,lymphoid structure
